,B__Prev,B__Age,B__Height,B__Weight,Last_round,Max_round,R__Prev,R__Age,R__Height,R__Weight,Streak,TIPClinch Time,TIPMisc. Ground Control Time,TIPMount Control Time,TIPDistance Time,TIPGround Control Time,TIPGuard Control Time,TIPGround Time,TIPBack Control Time,TIPSide Control Time,TIPControl Time,StrikesPunchesLanded,StrikesDistance Body PunchesLanded,TIPHalf Guard Control Time,StrikesLeg Total Strikes,StrikesClinch Leg Strikes,StrikesGround Significant Punches,StrikesGround Leg Strikes,GrapplingSubmissions,StrikesLegs Significant Strikes,StrikesHead Significant Strikes,StrikesDistance Body Punches,StrikesDistance Body Kicks,StrikesPunches,StrikesBody Significant Strikes,StrikesHead Total Strikes,StrikesSignificant Strikes,winner,B_HomeTown,B_Location,R_HomeTown,R_Location,B_name,R_name,B_W_Category,R_W_Category
74,0,30.0,185.0,84.0,2,3,0,34.0,185.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,652,508,140,421,Elias Theodorou,Sheldon Westcott,Light Heavyweight	,Welterweight
75,0,35.0,185.0,77.0,3,3,0,35.0,170.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,337,175,56,54,Ryan LaFlare,John Howard,Welterweight,Welterweight
76,0,35.0,182.0,84.0,3,3,0,38.0,185.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,59,338,614,353,Rafael Natal,Ed Herman,Light Heavyweight	,
77,0,34.0,172.0,61.0,2,3,0,28.0,172.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,216,271,349,298,Bryan Caraway,Erik Perez,Bantamweight,Bantamweight
78,1,32.0,175.0,65.0,5,5,0,34.0,172.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,150,433,412,330,Jeremy Stephens,Cub Swanson,Featherweight,Featherweight
79,0,35.0,182.0,84.0,1,4,0,29.0,187.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,395,522,185,20,Eddie Gordon,Dhiego Lima,Light Heavyweight	,Welterweight
80,1,30.0,177.0,65.0,3,3,1,39.0,167.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,84.0,0.0,48.0,19.11111111111111,10.666666666666666,0.0,0.0,3,384,320,238,374,Alex Caceres,Urijah Faber,Featherweight,Bantamweight
81,2,37.0,190.0,84.0,3,3,0,35.0,187.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,678,516,605,463,Trevor Smith,Tor Troeng,Light Heavyweight	,Light Heavyweight
82,0,38.0,170.0,61.0,2,3,1,35.0,165.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,585,530,73,78,Shayna Baszler,Bethe Correia,Bantamweight,Bantamweight
83,0,35.0,177.0,70.0,1,3,0,35.0,185.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,359,301,121,4,Adriano Martins,Donald Cerrone,Lightweight,Welterweight
84,0,39.0,170.0,61.0,2,3,0,34.0,170.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,486,329,220,87,Yves Jabouin,Eddie Wineland,Bantamweight,Bantamweight
85,0,26.0,190.0,93.0,1,3,0,35.0,195.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,154,155,49,47,Nikita Krylov,Walt Harris,,Heavyweight
86,0,37.0,177.0,70.0,2,3,0,33.0,172.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,382,319,630,138,Mike Rio,Daron Cruickshank,Lightweight,Lightweight
87,0,25.0,167.0,56.0,3,3,0,30.0,177.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,388,323,338,291,Sergio Pettis,Alex Caceres,Flyweight,Featherweight
88,0,28.0,185.0,77.0,3,3,0,37.0,182.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,698,322,458,41,Mike Rhodes,George Sullivan,Welterweight,Welterweight
89,0,36.0,180.0,77.0,5,5,0,35.0,175.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,555,114,3,168,Robbie Lawler,Johny Hendricks,Welterweight,Light Heavyweight
90,0,27.0,185.0,77.0,1,3,0,35.0,190.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,127,90,490,Sean Strickland,Bubba McDaniel,Welterweight,Light Heavyweight
91,0,40.0,175.0,84.0,3,3,0,39.0,182.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,367,309,556,385,Hector Lombard,Jake Shields,Light Heavyweight	,Welterweight
92,0,29.0,177.0,65.0,3,3,0,36.0,177.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,241,433,8,4,Myles Jury,Diego Sanchez,Featherweight,Lightweight
93,0,31.0,175.0,77.0,3,3,0,31.0,177.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,573,329,54,128,Alex Garcia,Sean Spencer,Welterweight,Welterweight
94,0,36.0,175.0,77.0,2,3,0,34.0,187.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,610,476,8,4,Tyron Woodley,Carlos Condit,Welterweight,Welterweight
95,0,26.0,170.0,61.0,3,3,0,32.0,175.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,598,467,10,127,Justin Scoggins,Will Campuzano,Bantamweight,Flyweight
96,0,34.0,177.0,77.0,3,3,0,26.0,175.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,627,527,501,502,Rick Story,Kelvin Gastelum,Welterweight,Light Heavyweight
97,0,31.0,175.0,65.0,3,3,0,31.0,167.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,306,486,515,253,Jimy Hettes,Dennis Bermudez,Featherweight,Featherweight
98,0,27.0,157.0,52.0,3,3,0,30.0,170.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,672,341,101,111,Jessica Andrade,Raquel Pennington,,Bantamweight
99,0,36.0,175.0,70.0,3,3,0,31.0,170.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,380,310,173,169,Francisco Trevino,Renee Forte,Lightweight,Lightweight
100,1,26.0,190.0,93.0,1,3,0,35.0,190.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,154,155,228,233,Nikita Krylov,Ovince Saint Preux,,
101,0,31.0,185.0,77.0,3,5,0,36.0,187.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,82,67,560,71,John Hathaway,Dong Hyun Kim,Welterweight,Welterweight
102,0,33.0,182.0,118.0,1,3,0,40.0,190.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,171,35,53,212,Shawn Jordan,Matt Mitrione,Heavyweight,Heavyweight
103,0,36.0,167.0,65.0,3,3,0,35.0,180.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,312,329,359,302,Ivan Menjivar,Hatsu Hioki,Featherweight,Featherweight
104,0,37.0,175.0,65.0,3,3,0,31.0,180.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,579,449,584,449,Yui Chul Nam,Kazuki Tokudome,Featherweight,Lightweight
105,0,35.0,167.0,61.0,3,3,0,35.0,167.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,50,402,254,Vaughan Lee,Nam Phan,Bantamweight,Bantamweight
106,0,0.0,0.0,0.0,3,3,0,32.0,182.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,518,38,Lipeng Zhang,Sai Wang,,Welterweight
107,0,27.0,182.0,77.0,1,3,0,33.0,180.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,273,561,587,451,An Ying Wang,Albert Cheng,Welterweight,Welterweight
108,0,32.0,172.0,65.0,3,3,0,32.0,170.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,28,644,498,Mark Eddiva,Jumabieke Tuerxun,Featherweight,Bantamweight
109,0,38.0,187.0,93.0,5,5,0,31.0,193.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,588,142,471,3,Glover Teixeira,Jon Jones,,
110,0,28.0,180.0,65.0,3,3,1,26.0,180.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,189,423,390,481,Andre Fili,Max Holloway,Featherweight,Featherweight
111,0,31.0,170.0,56.0,1,3,0,34.0,162.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,707,274,489,240,Tim Elliott,Joseph Benavidez,Flyweight,Flyweight
112,0,35.0,165.0,61.0,3,3,0,32.0,180.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100,87,634,179,Bethe Correia,Jessamyn Duke,Bantamweight,Bantamweight
113,0,37.0,182.0,84.0,1,3,1,33.0,190.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,336,481,509,393,Tim Boetsch,Luke Rockhold,Light Heavyweight	,Light Heavyweight
114,0,34.0,187.0,93.0,3,3,0,34.0,187.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,161,55,204,382,Anthony Johnson,Phil Davis,,
115,0,31.0,177.0,77.0,1,3,0,35.0,172.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,352,297,536,414,Yancy Medeiros,Jim Miller,Welterweight,Lightweight
116,1,40.0,172.0,70.0,3,3,0,40.0,172.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,5,252,449,Isaac Vallie-Flagg,Takanori Gomi,Lightweight,Lightweight
117,0,37.0,172.0,61.0,2,3,0,33.0,170.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,384,223,615,473,Patrick Williams,Chris Beal,Bantamweight,Bantamweight
118,0,30.0,177.0,70.0,3,3,0,33.0,172.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140,138,468,365,Khabib Nurmagomedov,Rafael dos Anjos,Lightweight,Welterweight
119,0,36.0,200.0,115.0,5,5,0,41.0,193.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,252,433,443,265,Travis Browne,Fabricio Werdum,Heavyweight,Heavyweight
120,0,34.0,167.0,56.0,3,3,0,32.0,167.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,317,433,568,245,Liz Carmouche,Miesha Tate,Flyweight,Bantamweight
121,0,32.0,180.0,70.0,1,3,1,35.0,185.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,520,344,121,4,Edson Barboza,Donald Cerrone,Lightweight,Welterweight
122,1,41.0,182.0,84.0,3,3,1,30.0,185.0,84.0,0.0,1.788899204244032,0.0,0.15795454545454546,0.0,1.7666666666666666,0.0,0.0,0.109375,0.06666666666666668,0.2880352432796453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.539884743706395,0.0,0.0,0.0,0.0,0.0,2.8631911433575183,0,479,113,251,245,Yoel Romero,Brad Tavares,Light Heavyweight	,Light Heavyweight
123,0,35.0,182.0,70.0,3,3,0,33.0,180.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,541,392,338,291,Pat Healy,Jorge Masvidal,Lightweight,Welterweight
124,0,36.0,187.0,84.0,1,3,0,30.0,185.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,145,123,174,169,Luke Zachrich,Caio Magalhaes,Light Heavyweight	,Light Heavyweight
125,0,36.0,190.0,77.0,3,3,0,35.0,175.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,300,13,172,104,Seth Baczynski,Thiago Alves,Welterweight,Welterweight
126,0,33.0,182.0,77.0,3,3,0,28.0,182.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,520,412,286,251,Hernani Perpetuo,Jordan Mein,Welterweight,Welterweight
127,0,37.0,203.0,115.0,1,3,0,33.0,190.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,569,190,369,202,Jack May,Derrick Lewis,Heavyweight,Heavyweight
128,0,29.0,182.0,70.0,1,3,0,36.0,177.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,129,176,428,442,Alex White,Estevan Payan,Lightweight,Featherweight
129,0,25.0,162.0,56.0,3,3,1,29.0,165.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,663,6,187,171,Ray Borg,Dustin Ortiz,Flyweight,Flyweight
130,0,33.0,180.0,65.0,3,3,0,27.0,172.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,43,15,543,299,Chas Skelly,Mirsad Bektic,Featherweight,Featherweight
131,0,48.0,180.0,84.0,3,5,0,36.0,185.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156,498,108,122,Dan Henderson,Mauricio Rua,Light Heavyweight	,
132,0,31.0,190.0,93.0,3,3,0,38.0,185.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,512,410,642,365,Hans Stringer,Francimar Barroso,,
133,0,35.0,187.0,84.0,1,3,0,33.0,185.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403,501,226,291,CB Dollaway,Cezar Ferreira,Light Heavyweight	,Light Heavyweight
134,0,33.0,190.0,93.0,3,3,0,38.0,185.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,331,43,528,162,Gian Villante,Fabio Maldonado,,
135,0,31.0,180.0,65.0,1,3,0,34.0,170.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,22,350,455,358,Steven Siler,Rony Jason,Featherweight,Featherweight
136,1,30.0,175.0,70.0,3,3,0,37.0,167.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,229,535,41,39,Mairbek Taisumov,Michel Prazeres,Lightweight,Welterweight
137,0,34.0,187.0,93.0,1,3,0,30.0,185.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,520,412,363,365,Thiago Santos,Ronny Markes,,Light Heavyweight
138,0,36.0,165.0,61.0,1,3,0,33.0,165.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,469,57,467,304,Scott Jorgensen,Jussier Formiga,Bantamweight,Flyweight
139,0,34.0,177.0,77.0,1,3,0,30.0,177.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,602,545,511,395,Kenny Robertson,Thiago Perpetuo,Welterweight,Welterweight
140,0,34.0,175.0,65.0,1,3,0,31.0,170.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16,437,174,169,Noad Lahat,Godofredo Pepey,Featherweight,Featherweight
141,0,38.0,185.0,77.0,3,3,0,38.0,180.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,159,5,464,299,Kyle Noke,Patrick Cote,Welterweight,Welterweight
142,0,35.0,162.0,61.0,3,3,0,33.0,165.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,149,147,555,427,Tim Gorman,Mitch Gagnon,Bantamweight,Bantamweight
143,0,35.0,177.0,70.0,1,3,0,34.0,175.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,310,432,298,258,KJ Noons,Sam Stout,Lightweight,Lightweight
144,0,39.0,180.0,84.0,5,5,0,39.0,185.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,561,26,318,275,Tim Kennedy,Michael Bisping,Light Heavyweight	,Light Heavyweight
145,0,32.0,180.0,65.0,3,3,0,36.0,172.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,554,198,587,496,Mike de la Torre,Mark Bocek,Featherweight,Lightweight
146,0,36.0,175.0,61.0,3,3,0,33.0,165.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,566,389,618,474,Leslie Smith,Sarah Kaufman,Bantamweight,Bantamweight
147,0,35.0,185.0,93.0,1,3,0,36.0,187.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,134,425,547,149,Sean O'Connell,Ryan Jimmo,,
